Subject,SentOn,ReceivedTime,Customer,Room,Model,Axeda S/N,Date,State,Date_JST
"TW ConnectionStatusDetection : **COMP** FLAGSTAFF MEDICAL CENTER SMS20230150: SVG4","2024-09-02 18:05:48","2024-09-02 18:05:55.793000","**COMP** FLAGSTAFF MEDICAL CENTER","SMS20230150: SVG4","DR-300","SN0E5545D23000","2024-09-02 02:05:47.315 UTC-07:00","true","2024-09-02 18:05:47.315000"
"TW ConnectionStatusDetection : **SMS** Dallas Opera Training Unit SMS20230197: Opera","2024-09-02 18:05:48","2024-09-02 18:05:54.817000","**SMS** Dallas Opera Training Unit","SMS20230197: Opera","Trinias.Opera","SNE427D4D23000","2024-09-02 03:05:46.897 UTC-06:00","true","2024-09-02 18:05:46.897000"
"TW ConnectionStatusDetection : **AMEN** CP Advanced Imaging SMS20240053: FSX1","2024-09-02 18:05:48","2024-09-02 18:05:53.736000","**AMEN** CP Advanced Imaging","SMS20240053: FSX1","FLUOROspeed.X1","SN4FDB65D23000","2024-09-02 04:05:46.988 UTC-05:00","true","2024-09-02 18:05:46.988000"
"TW ConnectionStatusDetection : **AIL** Holzer Medical Center SMS20230091: TRINIAS","2024-09-02 17:52:46","2024-09-02 17:54:48.855000","**AIL** Holzer Medical Center","SMS20230091: TRINIAS","Trinias","SN63F855D23000","2024-09-02 03:52:37.703 UTC-05:00","false","2024-09-02 17:52:37.703000"
"TW ConnectionStatusDetection : **CMS** SELF REGIONAL HEALTHCARE SMS20230230: TRINIAS","2024-09-02 17:52:45","2024-09-02 17:54:48.385000","**CMS** SELF REGIONAL HEALTHCARE","SMS20230230: TRINIAS","Trinias","SNCDB255D23000","2024-09-02 03:52:37.685 UTC-05:00","false","2024-09-02 17:52:37.685000"
"TW ConnectionStatusDetection : **SMS** Dallas Opera Training Unit SMS20230197: Opera","2024-09-02 17:52:45","2024-09-02 17:54:46.348000","**SMS** Dallas Opera Training Unit","SMS20230197: Opera","Trinias.Opera","SNE427D4D23000","2024-09-02 02:52:37.591 UTC-06:00","false","2024-09-02 17:52:37.591000"
"TW ConnectionStatusDetection : **SMS** RSTI Trinias SMS RSTI Trinias","2024-09-02 17:52:45","2024-09-02 17:54:46.323000","**SMS** RSTI Trinias","SMS RSTI Trinias ","Trinias","SN0D1670F54000","2024-09-02 03:52:37.608 UTC-05:00","false","2024-09-02 17:52:37.608000"
"TW ConnectionStatusDetection : **CMS** COOKEVILLE REGIONAL MEDICAL CENTER SMS20240095: SVG4","2024-09-02 17:52:44","2024-09-02 17:54:46.020000","**CMS** COOKEVILLE REGIONAL MEDICAL CENTER","SMS20240095: SVG4","DR-300","SN2D9155D23000","2024-09-02 02:52:37.491 UTC-06:00","false","2024-09-02 17:52:37.491000"
"TW ConnectionStatusDetection : **CMS** Henry County Medical Center SVG4 SMS20200290: SVG4","2024-09-02 17:52:44","2024-09-02 17:54:44.084000","**CMS** Henry County Medical Center SVG4","SMS20200290: SVG4","DR-300","SNEB1F53196C49","2024-09-02 02:52:37.246 UTC-06:00","false","2024-09-02 17:52:37.246000"
"TW ConnectionStatusDetection : **AMEN** MAIN STREET RADIOLOGY #6 SMS20220115: SVG4","2024-09-02 17:52:44","2024-09-02 17:54:43.445000","**AMEN** MAIN STREET RADIOLOGY #6","SMS20220115: SVG4","DR-300","SN4D4924A796C1","2024-09-02 03:52:37.439 UTC-05:00","false","2024-09-02 17:52:37.439000"
"TW ConnectionStatusDetection : **COMP** FLAGSTAFF MEDICAL CENTER SMS20230150: SVG4","2024-09-02 17:52:44","2024-09-02 17:54:43.383000","**COMP** FLAGSTAFF MEDICAL CENTER","SMS20230150: SVG4","DR-300","SN0E5545D23000","2024-09-02 01:52:37.489 UTC-07:00","false","2024-09-02 17:52:37.489000"
"TW ConnectionStatusDetection : **CIS** William Bee Ririe Hospital SVG4 SMS20220234: SVG4","2024-09-02 17:52:44","2024-09-02 17:54:42.748000","**CIS** William Bee Ririe Hospital SVG4","SMS20220234: SVG4","DR-300","SN938154A796C1","2024-09-02 00:52:37.226 UTC-08:00","false","2024-09-02 17:52:37.226000"
"TW ConnectionStatusDetection : **AMEN** Main Street Radiology 5 SVG4 SMS20190046: SVG4","2024-09-02 17:52:44","2024-09-02 17:54:42.158000","**AMEN** Main Street Radiology 5 SVG4","SMS20190046: SVG4","DR-300","SNE5DF03196C49","2024-09-02 03:52:37.239 UTC-05:00","false","2024-09-02 17:52:37.239000"
"TW ConnectionStatusDetection : **AIL** Einstein Medical Center Montgomery SVG4 SMS20200001 : SVG4","2024-09-02 17:52:44","2024-09-02 17:54:13.906000","**AIL** Einstein Medical Center Montgomery SVG4","SMS20200001 : SVG4","DR-300","SNB30F53196C49","2024-09-02 03:52:37.233 UTC-05:00","false","2024-09-02 17:52:37.233000"
"TW ConnectionStatusDetection : **AGI** Palomar Medical Center Poway SVG4 SMS20200058: SVG4","2024-09-02 17:52:44","2024-09-02 17:54:11.441000","**AGI** Palomar Medical Center Poway SVG4","SMS20200058: SVG4","DR-300","SN39FE53196C49","2024-09-02 00:52:37.230 UTC-08:00","false","2024-09-02 17:52:37.230000"
"TW ConnectionStatusDetection : **AIL** OhioHealth Doctor's Hospital SVG4 SMS20220145: SVG4","2024-09-02 17:52:44","2024-09-02 17:54:11.122000","**AIL** OhioHealth Doctor's Hospital SVG4","SMS20220145: SVG4","DR-300","SNE4EF03196C49","2024-09-02 03:52:37.216 UTC-05:00","false","2024-09-02 17:52:37.216000"
"TW ConnectionStatusDetection : **CII** Peace Diagnostic Imaging SVG4 SMS20210172: SVG4","2024-09-02 17:52:44","2024-09-02 17:54:11.107000","**CII** Peace Diagnostic Imaging SVG4","SMS20210172: SVG4","DR-300","SN075924A796C1","2024-09-02 01:52:37.212 UTC-07:00","false","2024-09-02 17:52:37.212000"
"TW ConnectionStatusDetection : **BMI** McFarland Clinic FSX1 SMS20220161: FSX1","2024-09-02 17:52:42","2024-09-02 17:54:05.604000","**BMI** McFarland Clinic FSX1","SMS20220161: FSX1","FLUOROspeed.X1","SN588154A796C1","2024-09-02 02:52:37.172 UTC-06:00","false","2024-09-02 17:52:37.172000"
"TW ConnectionStatusDetection : **BMI** Mercy Medical Center FSX1 SMS20220050: FSX1","2024-09-02 17:52:42","2024-09-02 17:54:03.425000","**BMI** Mercy Medical Center FSX1","SMS20220050: FSX1","FLUOROspeed.X1","SNA63924A796C1","2024-09-02 02:52:37.172 UTC-06:00","false","2024-09-02 17:52:37.172000"
"TW ConnectionStatusDetection : **EDS** Pana Community Hospital SMS20220281: FSX1","2024-09-02 17:52:42","2024-09-02 17:53:36.149000","**EDS** Pana Community Hospital","SMS20220281: FSX1","FLUOROspeed.X1","SN004715D23000","2024-09-02 02:52:37.169 UTC-06:00","false","2024-09-02 17:52:37.169000"
"TW ConnectionStatusDetection : **AIL** Yale Newhaven Health #2 SMS20220036: FSX1","2024-09-02 17:52:42","2024-09-02 17:53:35.981000","**AIL** Yale Newhaven Health #2","SMS20220036: FSX1","FLUOROspeed.X1","SNA83924A796C1","2024-09-02 03:52:37.171 UTC-05:00","false","2024-09-02 17:52:37.171000"
"TW ConnectionStatusDetection : **SNW** Cascade Valley Hospital SMS20200099: FSX1","2024-09-02 17:52:42","2024-09-02 17:53:35.167000","**SNW** Cascade Valley Hospital","SMS20200099: FSX1","FLUOROspeed.X1","SN3FFE53196C49","2024-09-02 00:52:37.170 UTC-08:00","false","2024-09-02 17:52:37.170000"
"TW ConnectionStatusDetection : **AIL** Yale Newhaven Health #1 SMS20220168: FSX1","2024-09-02 17:52:42","2024-09-02 17:53:34.626000","**AIL** Yale Newhaven Health #1","SMS20220168: FSX1","FLUOROspeed.X1","SN788154A796C1","2024-09-02 03:52:37.171 UTC-05:00","false","2024-09-02 17:52:37.171000"
"TW ConnectionStatusDetection : **CMS** McLeod Health Cheraw FSX1 SMS20220038: FSX1","2024-09-02 17:52:42","2024-09-02 17:53:34.478000","**CMS** McLeod Health Cheraw FSX1","SMS20220038: FSX1","FLUOROspeed.X1","SN0F3924A796C1","2024-09-02 03:52:37.171 UTC-05:00","false","2024-09-02 17:52:37.171000"
"TW ConnectionStatusDetection : **BMI** Winneshiek Medical Center FSX1 SMS20220054: FSX1","2024-09-02 17:52:42","2024-09-02 17:53:34.196000","**BMI** Winneshiek Medical Center FSX1","SMS20220054: FSX1","FLUOROspeed.X1","SN643924A796C1","2024-09-02 02:52:37.172 UTC-06:00","false","2024-09-02 17:52:37.172000"
"TW ConnectionStatusDetection : **AIL** Ohio Health Mansfield FSX1","2024-09-02 17:52:42","2024-09-02 17:53:32.600000","**AIL** Ohio Health Mansfield FSX1","","FLUOROspeed.X1","SN6C1F53196C49","2024-09-02 03:52:37.171 UTC-05:00","false","2024-09-02 17:52:37.171000"
"TW ConnectionStatusDetection : **EDS** SARAH BUSH LINCOLN HEATLH CENTER FSX1 SMS20210013: FSX1","2024-09-02 17:52:42","2024-09-02 17:53:32.164000","**EDS** SARAH BUSH LINCOLN HEATLH CENTER FSX1","SMS20210013: FSX1","FLUOROspeed.X1","SNB00F53196C49","2024-09-02 02:52:37.169 UTC-06:00","false","2024-09-02 17:52:37.169000"
"TW ConnectionStatusDetection : **AMEN** Wyoming County Community Hospital FSX1","2024-09-02 17:52:42","2024-09-02 17:53:32.047000","**AMEN** Wyoming County Community Hospital FSX1","","FLUOROspeed.X1","SN120F53196C49","2024-09-02 03:52:37.169 UTC-05:00","false","2024-09-02 17:52:37.169000"
"TW ConnectionStatusDetection : **AIL** OhioHealth Medcentral Shelby Hospital FSX1 SMS20220070: FSX1","2024-09-02 17:52:40","2024-09-02 17:52:55.212000","**AIL** OhioHealth Medcentral Shelby Hospital FSX1","SMS20220070: FSX1","FLUOROspeed.X1","SNCF3924A796C1","2024-09-02 17:52:37.166 UTC+09:00","false","2024-09-02 17:52:37.166000"
"TW ConnectionStatusDetection : **CMS** NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER SMS20230158: FSX1","2024-09-02 17:52:40","2024-09-02 17:52:55.152000","**CMS** NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER","SMS20230158: FSX1","FLUOROspeed.X1","SNA6C545D23000","2024-09-02 03:52:37.164 UTC-05:00","false","2024-09-02 17:52:37.164000"
"TW ConnectionStatusDetection : **AMEN** CP Advanced Imaging SMS20240053: FSX1","2024-09-02 17:52:40","2024-09-02 17:52:53.793000","**AMEN** CP Advanced Imaging","SMS20240053: FSX1","FLUOROspeed.X1","SN4FDB65D23000","2024-09-02 03:52:37.168 UTC-05:00","false","2024-09-02 17:52:37.168000"
"TW ConnectionStatusDetection : **AIL** Memorial Hospital of South Bend SMS20220299: FSX1","2024-09-02 17:52:40","2024-09-02 17:52:52.166000","**AIL** Memorial Hospital of South Bend","SMS20220299: FSX1","FLUOROspeed.X1","SNE69515D23000","2024-09-02 03:52:37.168 UTC-05:00","false","2024-09-02 17:52:37.168000"
"TW ConnectionStatusDetection : **SNW** Evergreen Health Monroe Medical Center SMS20240103: FSX1","2024-09-02 17:52:39","2024-09-02 17:52:52.120000","**SNW** Evergreen Health Monroe Medical Center","SMS20240103: FSX1","FLUOROspeed.X1","SNA7D675D23000","2024-09-02 00:52:37.166 UTC-08:00","false","2024-09-02 17:52:37.166000"
"TW ConnectionStatusDetection : **AIL** Cape Cod Hospital SMS20240006: FSX1","2024-09-02 17:52:39","2024-09-02 17:52:51.275000","**AIL** Cape Cod Hospital","SMS20240006: FSX1","FLUOROspeed.X1","SN24D675D23000","2024-09-02 03:52:37.164 UTC-05:00","false","2024-09-02 17:52:37.164000"
"TW ConnectionStatusDetection : **AIL** Salem Regional Medical Center SMS20230194: FSX1","2024-09-02 17:52:40","2024-09-02 17:52:50.965000","**AIL** Salem Regional Medical Center","SMS20230194: FSX1","FLUOROspeed.X1","SN01B255D23000","2024-09-02 03:52:37.166 UTC-05:00","false","2024-09-02 17:52:37.166000"
"TW ConnectionStatusDetection : **SNW** Mid-Valley Hospital SMS20230312: FSX1","2024-09-02 17:52:39","2024-09-02 17:52:50.547000","**SNW** Mid-Valley Hospital","SMS20230312: FSX1","FLUOROspeed.X1","SNEFDB65D23000","2024-09-02 00:52:37.165 UTC-08:00","false","2024-09-02 17:52:37.165000"
"TW ConnectionStatusDetection : **BMI** CENTRACARE CLINIC WOMEN & CHILDREN SMS20220286: FSX1","2024-09-02 17:52:39","2024-09-02 17:52:50.110000","**BMI** CENTRACARE CLINIC WOMEN & CHILDREN","SMS20220286: FSX1","FLUOROspeed.X1","SNB78154A796C1","2024-09-02 02:52:37.165 UTC-06:00","false","2024-09-02 17:52:37.165000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20230282: FSX1","2024-09-02 17:52:39","2024-09-02 17:52:49.664000","**AMEN** Arnot-Ogden Medical Center","SMS20230282: FSX1","FLUOROspeed.X1","SN267D65D23000","2024-09-02 03:52:37.164 UTC-05:00","false","2024-09-02 17:52:37.164000"
"TW ConnectionStatusDetection : **BMI** Hancock County Memorial Hospital FSX1 SMS20200362: FSX1","2024-09-02 17:52:39","2024-09-02 17:52:48.218000","**BMI** Hancock County Memorial Hospital FSX1","SMS20200362: FSX1","FLUOROspeed.X1","SNA8879B03D44F","2024-09-02 02:52:37.165 UTC-06:00","false","2024-09-02 17:52:37.165000"
"TW ConnectionStatusDetection : **SNW** St Peter's (MT) SM20220063: FSX1","2024-09-04 15:17:39","2024-09-04 15:17:46.741000","**SNW** St Peter's (MT)","SM20220063: FSX1","FLUOROspeed.X1","SN7BDBFB5DF30C","2024-09-03 23:17:37.163 UTC-07:00","false","2024-09-04 15:17:37.163000"
"TW ConnectionStatusDetection : **SNW** St Peter's (MT) SM20220063: FSX1","2024-09-04 15:26:39","2024-09-04 15:26:44.316000","**SNW** St Peter's (MT)","SM20220063: FSX1","FLUOROspeed.X1","SN7BDBFB5DF30C","2024-09-03 23:26:38.319 UTC-07:00","true","2024-09-04 15:26:38.319000"
"TW ConnectionStatusDetection : **SNW** St Peter's (MT) SM20220063: FSX1","2024-09-04 15:37:40","2024-09-04 15:37:44.764000","**SNW** St Peter's (MT)","SM20220063: FSX1","FLUOROspeed.X1","SN7BDBFB5DF30C","2024-09-03 23:37:37.163 UTC-07:00","false","2024-09-04 15:37:37.163000"
"TW ConnectionStatusDetection : **SNW** St Peter's (MT) SM20220063: FSX1","2024-09-04 15:48:20","2024-09-04 15:48:25.411000","**SNW** St Peter's (MT)","SM20220063: FSX1","FLUOROspeed.X1","SN7BDBFB5DF30C","2024-09-03 23:48:19.178 UTC-07:00","true","2024-09-04 15:48:19.178000"
"TW ConnectionStatusDetection : **AIL** Wooster Community Hospital SMS20240128: SVG4","2024-09-05 09:09:51","2024-09-05 09:09:57.442000","**AIL** Wooster Community Hospital","SMS20240128: SVG4","DR-300","SNED5545D23000","2024-09-05 00:09:49.090 UTC +00:00","true","2024-09-05 09:09:49.090000"
"TW ConnectionStatusDetection : **AIL** Mary Rutan Hospital SMS20240102: SVG4","2024-09-05 09:12:21","2024-09-05 09:12:26.919000","**AIL** Mary Rutan Hospital","SMS20240102: SVG4","DR-300","SN2CE445D23000","2024-09-05 00:12:20.396 UTC +00:00","true","2024-09-05 09:12:20.396000"
"TW ConnectionStatusDetection : **AIL** Mass General SMS20240120: FSX1","2024-09-05 09:15:11","2024-09-05 09:15:19.331000","**AIL** Mass General","SMS20240120: FSX1","FLUOROspeed.X1","SNAAA47DC40800","2024-09-05 00:15:10.348 UTC +00:00","true","2024-09-05 09:15:10.348000"
"TW ConnectionStatusDetection : **BMI** Hammond Henry Hospital SMS20240133: FSX1","2024-09-05 09:17:21","2024-09-05 09:17:28.065000","**BMI** Hammond Henry Hospital","SMS20240133: FSX1","FLUOROspeed.X1","SN49C545D23000","2024-09-05 00:17:19.961 UTC +00:00","true","2024-09-05 09:17:19.961000"
"TW ConnectionStatusDetection : **MMS** Ochsner Health System-Northshore Clinic SMS20230306: FSX1","2024-09-05 09:19:49","2024-09-05 09:19:54.649000","**MMS** Ochsner Health System-Northshore Clinic","SMS20230306: FSX1","FLUOROspeed.X1","SNC5D675D23000","2024-09-05 00:19:48.160 UTC +00:00","true","2024-09-05 09:19:48.160000"
"TW ConnectionStatusDetection : **BMI** Centracare Monticello  SMS20240163: FSX1","2024-09-05 09:21:51","2024-09-05 09:22:05.009000","**BMI** Centracare Monticello ","SMS20240163: FSX1","FLUOROspeed.X1","SN4AC47DC40800","2024-09-05 00:21:49.876 UTC +00:00","true","2024-09-05 09:21:49.876000"
"TW ConnectionStatusDetection : **AMEN** Wyoming County Community Hospital FSX1","2024-09-07 16:05:08","2024-09-07 16:05:14.027000","**AMEN** Wyoming County Community Hospital FSX1","","FLUOROspeed.X1","SN120F53196C49","2024-09-07 02:05:07.166 UTC-05:00","true","2024-09-07 16:05:07.166000"
"TW ConnectionStatusDetection : **CMS** McLeod Health Cheraw FSX1 SMS20220038: FSX1","2024-09-07 12:37:40","2024-09-07 12:37:45.053000","**CMS** McLeod Health Cheraw FSX1","SMS20220038: FSX1","FLUOROspeed.X1","SN0F3924A796C1","2024-09-06 22:37:38.528 UTC-05:00","true","2024-09-07 12:37:38.528000"
"TW ConnectionStatusDetection : **CII** Peace Diagnostic Imaging SVG4 SMS20210172: SVG4","2024-09-07 10:48:15","2024-09-07 10:49:00.825000","**CII** Peace Diagnostic Imaging SVG4","SMS20210172: SVG4","DR-300","SN075924A796C1","2024-09-06 18:48:14.181 UTC-07:00","true","2024-09-07 10:48:14.181000"
"TW ConnectionStatusDetection : **AIL** OhioHealth Doctor's Hospital SVG4 SMS20220145: SVG4","2024-09-07 10:48:43","2024-09-07 10:49:00.561000","**AIL** OhioHealth Doctor's Hospital SVG4","SMS20220145: SVG4","DR-300","SNE4EF03196C49","2024-09-06 20:48:42.197 UTC-05:00","true","2024-09-07 10:48:42.197000"
"TW ConnectionStatusDetection : **AIL** Memorial Hospital of South Bend SMS20220299: FSX1","2024-09-07 10:48:09","2024-09-07 10:48:29.832000","**AIL** Memorial Hospital of South Bend","SMS20220299: FSX1","FLUOROspeed.X1","SNE69515D23000","2024-09-06 20:48:08.480 UTC-05:00","true","2024-09-07 10:48:08.480000"
"TW ConnectionStatusDetection : **AIL** OhioHealth Medcentral Shelby Hospital FSX1 SMS20220070: FSX1","2024-09-07 10:47:57","2024-09-07 10:48:28.262000","**AIL** OhioHealth Medcentral Shelby Hospital FSX1","SMS20220070: FSX1","FLUOROspeed.X1","SNCF3924A796C1","2024-09-07 10:47:56.221 UTC+09:00","true","2024-09-07 10:47:56.221000"
"TW ConnectionStatusDetection : **BMI** Hancock County Memorial Hospital FSX1 SMS20200362: FSX1","2024-09-07 10:47:54","2024-09-07 10:48:26.919000","**BMI** Hancock County Memorial Hospital FSX1","SMS20200362: FSX1","FLUOROspeed.X1","SNA8879B03D44F","2024-09-06 19:47:53.700 UTC-06:00","true","2024-09-07 10:47:53.700000"
"TW ConnectionStatusDetection : **CMS** Henry County Medical Center SVG4 SMS20200290: SVG4","2024-09-07 10:47:50","2024-09-07 10:48:26.211000","**CMS** Henry County Medical Center SVG4","SMS20200290: SVG4","DR-300","SNEB1F53196C49","2024-09-06 19:47:49.703 UTC-06:00","true","2024-09-07 10:47:49.703000"
"TW ConnectionStatusDetection : **AIL** Southeastern OH Regional Medical Ctr SVG4 SMS20220023: SVG4","2024-09-07 10:47:47","2024-09-07 10:48:25.923000","**AIL** Southeastern OH Regional Medical Ctr SVG4","SMS20220023: SVG4","DR-300","SND48154A796C1","2024-09-06 20:47:46.491 UTC-05:00","true","2024-09-07 10:47:46.491000"
"TW ConnectionStatusDetection : **BMI** Mercy Medical Center FSX1 SMS20220050: FSX1","2024-09-07 10:47:44","2024-09-07 10:48:25.424000","**BMI** Mercy Medical Center FSX1","SMS20220050: FSX1","FLUOROspeed.X1","SNA63924A796C1","2024-09-06 19:47:41.695 UTC-06:00","true","2024-09-07 10:47:41.695000"
"TW ConnectionStatusDetection : **BMI** McFarland Clinic FSX1 SMS20220161: FSX1","2024-09-07 10:47:44","2024-09-07 10:48:24.386000","**BMI** McFarland Clinic FSX1","SMS20220161: FSX1","FLUOROspeed.X1","SN588154A796C1","2024-09-06 19:47:41.699 UTC-06:00","true","2024-09-07 10:47:41.699000"
"TW ConnectionStatusDetection : **CIS** William Bee Ririe Hospital SVG4 SMS20220234: SVG4","2024-09-07 10:47:43","2024-09-07 10:48:23.704000","**CIS** William Bee Ririe Hospital SVG4","SMS20220234: SVG4","DR-300","SN938154A796C1","2024-09-06 17:47:40.605 UTC-08:00","true","2024-09-07 10:47:40.605000"
"TW ConnectionStatusDetection : **CMS** NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER SMS20230158: FSX1","2024-09-07 10:47:43","2024-09-07 10:48:23.624000","**CMS** NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER","SMS20230158: FSX1","FLUOROspeed.X1","SNA6C545D23000","2024-09-06 20:47:40.099 UTC-05:00","true","2024-09-07 10:47:40.099000"
"TW ConnectionStatusDetection : **EDS** SARAH BUSH LINCOLN HEATLH CENTER FSX1 SMS20210013: FSX1","2024-09-07 10:47:41","2024-09-07 10:48:21.535000","**EDS** SARAH BUSH LINCOLN HEATLH CENTER FSX1","SMS20210013: FSX1","FLUOROspeed.X1","SNB00F53196C49","2024-09-06 19:47:37.928 UTC-06:00","true","2024-09-07 10:47:37.928000"
"TW ConnectionStatusDetection : **BMI** Hancock County Memorial Hospital FSX1 SMS20200362: FSX1","2024-09-07 10:47:40","2024-09-07 10:47:52.738000","**BMI** Hancock County Memorial Hospital FSX1","SMS20200362: FSX1","FLUOROspeed.X1","SNA8879B03D44F","2024-09-06 19:47:37.165 UTC-06:00","false","2024-09-07 10:47:37.165000"
"TW ConnectionStatusDetection : **AIL** Memorial Hospital of South Bend SMS20220299: FSX1","2024-09-07 10:47:40","2024-09-07 10:47:52.714000","**AIL** Memorial Hospital of South Bend","SMS20220299: FSX1","FLUOROspeed.X1","SNE69515D23000","2024-09-06 20:47:37.166 UTC-05:00","false","2024-09-07 10:47:37.166000"
"TW ConnectionStatusDetection : **CIS** William Bee Ririe Hospital SVG4 SMS20220234: SVG4","2024-09-07 10:47:40","2024-09-07 10:47:51.813000","**CIS** William Bee Ririe Hospital SVG4","SMS20220234: SVG4","DR-300","SN938154A796C1","2024-09-06 17:47:37.254 UTC-08:00","false","2024-09-07 10:47:37.254000"
"TW ConnectionStatusDetection : **CMS** McLeod Health Cheraw FSX1 SMS20220038: FSX1","2024-09-07 10:47:40","2024-09-07 10:47:51.711000","**CMS** McLeod Health Cheraw FSX1","SMS20220038: FSX1","FLUOROspeed.X1","SN0F3924A796C1","2024-09-06 20:47:37.169 UTC-05:00","false","2024-09-07 10:47:37.169000"
"TW ConnectionStatusDetection : **AIL** Southeastern OH Regional Medical Ctr SVG4 SMS20220023: SVG4","2024-09-07 10:47:40","2024-09-07 10:47:51.120000","**AIL** Southeastern OH Regional Medical Ctr SVG4","SMS20220023: SVG4","DR-300","SND48154A796C1","2024-09-06 20:47:37.243 UTC-05:00","false","2024-09-07 10:47:37.243000"
"TW ConnectionStatusDetection : **CMS** NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER SMS20230158: FSX1","2024-09-07 10:47:39","2024-09-07 10:47:51","**CMS** NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER","SMS20230158: FSX1","FLUOROspeed.X1","SNA6C545D23000","2024-09-06 20:47:37.164 UTC-05:00","false","2024-09-07 10:47:37.164000"
